title,doi
"Interview with Professor Lucy Mair",NULL
"53 minute video on doing fieldwork",NULL
"Reflections on fieldwork among the Gurungs of Nepal",NULL
"Reflections on using film in fieldwork",NULL
"Lecture on fieldwork in the Soviet Union, 1988-9",NULL
"CSSA Spring Festival Gala 2004",NULL
"Lecsture on ‘Sir J.G.Frazer: Science and Sensibility’",NULL
"Gerry Martin at a Seminar",NULL
Interview,NULL
"Interview with Pat Caplan",NULL
"JPEG File Interchange Format",NULL
"The Independent JPEG Group's JPEG software",NULL
"So That Men Are Free",NULL
"Predicted mouse peroxisome-targeted proteins and their actual subcellular locations",10.1186/1471-2105-9-S12-S16
"Cinfony - combining Open Source cheminformatics toolkits behind a common interface",10.1186/1752-153x-2-24
"Stochastic reconstruction of protein structures from effective connectivity profiles",10.1186/1757-5036-1-5
"The association between psychiatric diagnosis and violent re-offending in adult offenders in the community",10.1186/1471-244X-8-92
"Study protocol. A prospective cohort study of unselected primiparous women: the pregnancy outcome prediction study.",10.1186/1471-2393-8-51
"Physical activity and dietary behaviour in a population-based sample of British 10-year old children: the SPEEDY study (Sport, Physical activity and Eating behaviour: Environmental Determinants in Young people)",10.1186/1471-2458-8-388
"Simplified form of tinnitus retraining therapy in adults: a retrospective study",10.1186/1472-6815-8-7
"Highlights from the Fourth International Society for Computational Biology Student Council Symposium at the Sixteenth Annual International Conference on Intelligent Systems for Molecular Biology",NULL
"Simultaneous feature selection and parameter optimisation using an artificial ant colony: case study of melting point prediction",10.1186/1752-153X-2-21
"High-resolution array CGH clarifies events occurring on 8p in carcinogenesis",10.1186/1471-2407-8-288
"Screening for type 2 diabetes is feasible, acceptable, but associated with increased short-term anxiety: a randomised controlled trial in British general practice",10.1186/1471-2458-8-350
"Resilin and cuticle form a composite structure for energy storage in jumping by froghopper insects",10.1186/1741-7007-6-41
"Malaria prevalence and mosquito net coverage in Oromia and SNNPR regions of Ethiopia",10.1186/1471-2458-8-321
"Biliary peritonitis caused by a leaking T-tube fistula disconnected at the point of contact with the anterior abdominal wall: a case report",10.1186/1752-1947-2-302
"Cancer Incidence in Relatives of British Fanconi Anaemia Patients",10.1186/1471-2407-8-257
"Personal and environmental correlates of active travel and physical activity in a deprived urban population",10.1186/1479-5868-5-43
"Identification of low penetrance alleles for lung cancer: The GEnetic Lung CAncer Predisposition Study (GELCAPS)",10.1186/1471-2407-8-244
"Mitochondrial genomes reveal an explosive radiation of extinct and extant bears near the Miocene-Pliocene boundary",10.1186/1471-2148-8-220
"Why we should use simpler models if the data allow this: relevance for ANOVA designs in experimental biology",10.1186/1472-6793-8-16
"Emergency endovascular management of peripheral artery aneurysms and pseudoaneurysms- A review",10.1186/1749-7922-3-22
"The impact of individualised cardiovascular disease (CVD) risk estimates and lifestyle advice on physical activity in individuals at high risk of CVD. A Pilot 2x2 Factorial ""Understanding Risk"" Trial.",10.1186/1475-2840-7-21
"The function of BCL9 in Wnt/beta-catenin signaling and colorectal cancer cells",10.1186/1471-2407-8-199
"Role of carotid duplex imaging in carotid screening programmes- an overview",10.1186/1476-7120-6-34
"Structural brain change in Attention Deficit Hyperactivity Disorder identified by meta-analysis",10.1186/1471-244X-8-51
"Clinical and cost-effectiveness analysis of an open label, single-centre, randomised trial of Spinal Cord Stimulation (SCS) versus Percutaneous Myocardial Laser Revascularisation (PMR) in patients with Refractory Angina Pectoris: the SPiRiT trial",10.1186/1745-6215-9-40
"The trypanosome transcriptome is remodelled during differentiation but displays limited responsiveness within life stages",10.1186/1471-2164-9-298
"A simple way to identify non-viable cells within living plant tissue using confocal microscopy",10.1186/1746-4811-4-15
"Environmental determinants of active travel in youth: A review and framework for future research",10.1186/1479-5868-5-34
"The pro-apoptotic K-Ras 4A proto-oncoprotein does not affect tumorigenesis in the ApcMin/+ mouse small intestine",10.1186/1471-230X-8-24
"Choline-stabilized orthosilicic acid supplementation as an adjunct to Calcium/Vitamin D3 stimulates markers of bone formation in osteopenic females: a randomized, placebo-controlled trial.",10.1186/1471-2474-9-85
"Comparative genomics of Lbx loci reveals conservation of identical Lbx ohnologs in bony vertebrates",10.1186/1471-2148-8-171
"Modelling and measuring single cell RNA expression levels find considerable transcriptional differences among phenotypically identical cells",10.1186/1471-2164-9-268
"ParaHox gene expression in larval and postlarval development of the polychaete Nereis virens (Annelida, Lophotrochozoa)",10.1186/1471-213X-8-61
"Pro-neural transcription factors as cancer markers",10.1186/1755-8794-1-17
"A comparison of parametric models for the investigation of the shape of cognitive change in the older population.",10.1186/1471-2377-8-16
"Gene flow and the genealogical history of Heliconius heurippa",10.1186/1471-2148-8-132
"Flying lemurs - the ""flying tree shrews""? Molecular cytogenetic evidence for a Scandentia-Dermoptera sister clade",10.1186/1741-7007-6-18
"Effectiveness of computer-tailored Smoking Cessation Advice in Primary Care (ESCAPE): a Randomised Trial",10.1186/1745-6215-9-23
"Does preservation of the sub-valvular apparatus during mitral valve replacement affect long-term survival and quality of life? A Microsimulation Study",10.1186/1749-8090-3-17
"Framingham Stroke Risk Profile and poor cognitive function: a population-based study",10.1186/1471-2377-8-12
"Natural Language Processing in aid of FlyBase curators",10.1186/1471-2105-9-193
"Protocol for SAMS (Support and Advice for Medication Study): a randomised controlled trial of an intervention to support patients with type 2 diabetes with adherence to medication",10.1186/1471-2296-9-20
"Wheel running from a juvenile age delays onset of specific motor deficits but does not alter protein aggregate density in a mouse model of Huntington's disease",10.1186/1471-2202-9-34
"Chromhome: A rich internet application for accessing comparative chromosome homology maps",10.1186/1471-2105-9-168
"Symptom reporting and quality of life in the Estonian Postmenopausal Hormone Therapy Trial",10.1186/1472-6874-8-5
"BioSAVE: Display of scored annotation within a sequence context",10.1186/1471-2105-9-157
"Construction of networks with intrinsic temporal structure from UK cattle movement data",10.1186/1746-6148-4-11
"Dental eruption in afrotherian mammals",10.1186/1741-7007-6-14
"Falls in advanced old age: recalled falls and prospective follow-up of over-90-year-olds in the Cambridge City over-75s Cohort study",10.1186/1471-2318-8-6
"Developmentally regulated expression, alternative splicing and distinct sub-groupings in members of the Schistosoma mansoni venom allergen-like (SmVAL) gene family",10.1186/1471-2164-9-89
"A Bayesian Change point model for differential gene expression patterns of the DosR regulon of Mycobacterium tuberculosis",10.1186/1471-2164-9-87
"Clinical heterogeneity among people with high functioning autism spectrum conditions: evidence favouring a continuous severity gradient",10.1186/1744-9081-4-11
"The emergence of leaders and followers in foraging pairs when the qualities of individuals differ",10.1186/1471-2148-8-51
"A novel hybrid ultrafast shape descriptor method for use in virtual screening",10.1186/1752-153X-2-3
"Secreted factors from olfactory mucosa cells expanded as free-floating spheres increase neurogenesis in olfactory bulb neurosphere cultures",10.1186/1471-2202-9-24
"An investigation of the population impact of variation in HbA1c levels in older people in England and Wales: from a population based multi-centre longitudinal study",10.1186/1471-2458-8-54
"Estimates of the duration of the early and late stage of gambiense sleeping sickness",10.1186/1471-2334-8-16
"Can a bank crisis break your heart?",10.1186/1744-8603-4-1
"NestedMICA as an ab initio protein motif discovery tool",10.1186/1471-2105-9-19
"Neural Development- one year on.",10.1186/1749-8104-3-1
"Proximal visceral endoderm and extraembryonic ectoderm regulate the formation of primordial germ cell precursors",10.1186/1471-213X-7-140
"Variable sexually dimorphic gene-expression in laboratory strains of Drosophila melanogaster",10.1186/1471-2164-8-454
"Chondrocyte outgrowth into a gelatin scaffold in a single impact load model of damage/repair - effect of BMP-2",10.1186/1471-2474-8-120
"Immunolocalisation of phosphorylated STAT3, interleukin 11 and leukaemia inhibitory factor in endometrium of women with unexplained infertility during the implantation window",10.1186/1477-7827-5-44
"The candidate genes TAF5L, TCF7, PDCD1, IL6 and ICAM1 cannot be excluded from having effects in type 1 diabetes",10.1186/1471-2350-8-71
"e-Fungi: a data resource for comparative analysis of fungal genomes",10.1186/1471-2164-8-426
"Highlights from the Third International Society for Computational Biology Student Council Symposium at the Fifteenth Annual International Conference on Intelligent Systems for Molecular Biology",NULL
"Boundary cap cells constrain spinal motor neuron somal migration at motor exit points by a semaphorin - plexin mechanism",10.1186/1749-8104-2-21
"Single and double stereoselective fluorination of (E)-allylsilanes",10.1186/1860-5397-3-34
"Metamorphosis of an identified serotonergic neuron in the Drosophila olfactory system",10.1186/1749-8104-2-20
"Establishment of a Bovine Herpesvirus 4 based vector expressing a secreted form of the Bovine Viral Diarrhoea Virus structural glycoprotein E2 for immunization purposes",10.1186/1472-6750-7-68
"EST analysis on pig mitochondria reveal novel expression differences between developmental and adult tissues",10.1186/1471-2164-8-367
"An investigation of factors associated with psychiatric hospital admission despite the presence of crisis resolution teams",10.1186/1471-244X-7-52
"Gene discovery and transcript analyses in the corn smut pathogen Ustilago maydis: expressed sequence tag and genome sequence comparison",10.1186/1471-2164-8-334
"Development of a universal measure of quadrupedal forelimb-hindlimb coordination using digital motion capture and computerised analysis",10.1186/1471-2202-8-77
"Integrating sequence and structural biology with DAS",10.1186/1471-2105-8-333
"Detection of RNA structures in porcine EST data and related mammals",10.1186/1471-2164-8-316
"Diabetes and tuberculosis: the impact of the diabetes epidemic on tuberculosis incidence",10.1186/1471-2458-7-234
"The evolution of imprinting: chromosomal mapping of orthologues of mammalian imprinted domains in monotreme and marsupial mammals",10.1186/1471-2148-7-157
"The complement of protein kinases of the microsporidium Encephalitozoon cuniculiin relation to those of Saccharomyces cerevisiaeand Schizosaccharomyces pombe",10.1186/1471-2164-8-309
"High resolution melting for mutation scanning of TP53 exons 5-8",10.1186/1471-2407-7-168
"The epidemiology of low vision and blindness associated with trichiasis in southern Sudan",10.1186/1471-2415-7-12
"Genome bioinformatic analysis of nonsynonymous SNPs",10.1186/1471-2105-8-301
"Modeling HIV quasispecies evolutionary dynamics",10.1186/1471-2148-7-S2-S5
